reseau,agence,agence_ville,agence_cp,ville_cible,cp_cible,population,distance_km
TransakAuto,Agence STRASBOURG NORD,Lampertheim,67450,Entzheim,67960,2544,14.4
TransakAuto,Agence STRASBOURG NORD,Lampertheim,67450,Duntzenheim,67270,660,14.5
TransakAuto,Agence STRASBOURG NORD,Lampertheim,67450,Illkirch-Graffenstaden,67400,27872,14.5
TransakAuto,Agence STRASBOURG NORD,Lampertheim,67450,Ernolsheim-Bruche,67120,1936,14.7
TransakAuto,Agence STRASBOURG NORD,Lampertheim,67450,Batzendorf,67500,975,14.9
TransakAuto,Agence STRASBOURG NORD,Lampertheim,67450,Kuttolsheim,67520,651,15.1
TransakAuto,Agence STRASBOURG NORD,Lampertheim,67450,Schwindratzheim,67270,1768,15.2
TransakAuto,Agence STRASBOURG NORD,Lampertheim,67450,Wittersheim,67670,747,15.2
TransakAuto,Agence STRASBOURG NORD,Lampertheim,67450,Willgottheim,67370,1057,15.4
TransakAuto,Agence STRASBOURG NORD,Lampertheim,67450,Bischwiller,67240,12242,15.8
TransakAuto,Agence STRASBOURG NORD,Lampertheim,67450,Wintzenheim-Kochersberg,67370,532,15.8
TransakAuto,Agence STRASBOURG NORD,Lampertheim,67450,Berstheim,67170,513,15.9
TransakAuto,Agence STRASBOURG NORD,Lampertheim,67450,Hochfelden,67270,4038,15.9
TransakAuto,Agence STRASBOURG NORD,Lampertheim,67450,Wintershouse,67590,869,16.0
TransakAuto,Agence STRASBOURG NORD,Lampertheim,67450,Duppigheim,67120,1906,16.1
TransakAuto,Agence STRASBOURG NORD,Lampertheim,67450,Offendorf,67850,2484,16.1
TransakAuto,Agence STRASBOURG NORD,Lampertheim,67450,Geispolsheim,67118,7919,16.2
TransakAuto,Agence STRASBOURG NORD,Lampertheim,67450,Nordheim,67520,945,16.2
TransakAuto,Agence STRASBOURG NORD,Lampertheim,67450,Ergersheim,67120,1479,16.3
TransakAuto,Agence STRASBOURG NORD,Lampertheim,67450,Landersheim,67700,192,16.5
TransakAuto,Agence STRASBOURG NORD,Lampertheim,67450,Marlenheim,67520,4185,16.5
TransakAuto,Agence STRASBOURG NORD,Lampertheim,67450,Minversheim,67270,721,16.5
TransakAuto,Agence STRASBOURG NORD,Lampertheim,67450,Saessolsheim,67270,604,16.6
TransakAuto,Agence STRASBOURG NORD,Lampertheim,67450,Herrlisheim,67850,4694,16.7
TransakAuto,Agence STRASBOURG NORD,Lampertheim,67450,Dahlenheim,67310,762,16.8
TransakAuto,Agence STRASBOURG NORD,Lampertheim,67450,Ingenheim,67270,376,16.9
TransakAuto,Agence STRASBOURG NORD,Lampertheim,67450,Dachstein,67120,1737,17.1
TransakAuto,Agence STRASBOURG NORD,Lampertheim,67450,Zeinheim,67310,234,17.2
TransakAuto,Agence STRASBOURG NORD,Lampertheim,67450,Rohrwiller,67410,1615,17.3
TransakAuto,Agence STRASBOURG NORD,Lampertheim,67450,Fegersheim,67640,5780,17.4
TransakAuto,Agence STRASBOURG NORD,Lampertheim,67450,Kaltenhouse,67240,2412,17.6
TransakAuto,Agence STRASBOURG NORD,Lampertheim,67450,Huttendorf,67270,502,17.7
TransakAuto,Agence STRASBOURG NORD,Lampertheim,67450,Kirchheim,67520,692,17.7
TransakAuto,Agence STRASBOURG NORD,Lampertheim,67450,Odratzheim,67520,518,17.7
TransakAuto,Agence STRASBOURG NORD,Lampertheim,67450,Duttlenheim,67120,3011,17.9
TransakAuto,Agence STRASBOURG NORD,Lampertheim,67450,Rangen,67310,217,18.1
TransakAuto,Agence STRASBOURG NORD,Lampertheim,67450,Ohlungen,67170,1418,18.2
TransakAuto,Agence STRASBOURG NORD,Lampertheim,67450,Alteckendorf,67270,857,18.3
TransakAuto,Agence STRASBOURG NORD,Lampertheim,67450,Bossendorf,67270,379,18.3
TransakAuto,Agence STRASBOURG NORD,Lampertheim,67450,Friedolsheim,67490,263,18.3
TransakAuto,Agence STRASBOURG NORD,Lampertheim,67450,Scharrachbergheim-Irmstett,67310,1359,18.3
TransakAuto,Agence STRASBOURG NORD,Lampertheim,67450,Wolxheim,67120,961,18.3
TransakAuto,Agence STRASBOURG NORD,Lampertheim,67450,Oberhoffen-sur-Moder,67240,3992,18.5
TransakAuto,Agence STRASBOURG NORD,Lampertheim,67450,Blaesheim,67113,1461,18.6
TransakAuto,Agence STRASBOURG NORD,Lampertheim,67450,Hohengœft,67310,539,18.7
TransakAuto,Agence STRASBOURG NORD,Lampertheim,67450,Lipsheim,67640,2702,18.7
TransakAuto,Agence STRASBOURG NORD,Lampertheim,67450,Littenheim,67490,297,18.7
TransakAuto,Agence STRASBOURG NORD,Lampertheim,67450,Scherlenheim,67270,112,18.7
TransakAuto,Agence STRASBOURG NORD,Lampertheim,67450,Schweighouse-sur-Moder,67590,5182,18.7
TransakAuto,Agence STRASBOURG NORD,Lampertheim,67450,Uhlwiller,67350,665,18.8
TransakAuto,Agence STRASBOURG NORD,Lampertheim,67450,Maennolsheim,67700,237,19.1
TransakAuto,Agence STRASBOURG NORD,Lampertheim,67450,Eschau,67114,5878,19.3
TransakAuto,Agence STRASBOURG NORD,Lampertheim,67450,Altorf,67120,1447,19.4
TransakAuto,Agence STRASBOURG NORD,Lampertheim,67450,Melsheim,67270,554,19.4
TransakAuto,Agence STRASBOURG NORD,Lampertheim,67450,Wangen,67520,639,19.4
TransakAuto,Agence STRASBOURG NORD,Lampertheim,67450,Ichtratzheim,67640,396,19.5
TransakAuto,Agence STRASBOURG NORD,Lampertheim,67450,Avolsheim,67120,745,19.6
TransakAuto,Agence STRASBOURG NORD,Lampertheim,67450,Westhouse-Marmoutier,67440,372,19.6
TransakAuto,Agence STRASBOURG NORD,Lampertheim,67450,Knœrsheim,67310,188,19.7
TransakAuto,Agence STRASBOURG NORD,Lampertheim,67450,Traenheim,67310,655,19.7
TransakAuto,Agence STRASBOURG NORD,Lampertheim,67450,Wickersheim-Wilshausen,67270,391,19.7
TransakAuto,Agence STRASBOURG NORD,Lampertheim,67450,Wilwisheim,67270,772,19.7
TransakAuto,Agence STRASBOURG NORD,Lampertheim,67450,Grassendorf,67350,264,19.8
TransakAuto,Agence STRASBOURG NORD,Lampertheim,67450,Lixhausen,67270,364,19.8
TransakAuto,Agence STRASBOURG NORD,Lampertheim,67450,Morschwiller,67350,611,19.8
TransakAuto,Agence STRASBOURG NORD,Lampertheim,67450,Zehnacker,67310,254,19.8
TransakAuto,Agence STRASBOURG NORD,Lampertheim,67450,Lupstein,67490,830,20.0
TransakAuto,Agence TARBES,Odos,65310,Laloubère,65310,1846,2.1
TransakAuto,Agence TARBES,Odos,65310,Odos,65310,3265,2.2
TransakAuto,Agence TARBES,Odos,65310,Juillan,65290,3999,2.9
TransakAuto,Agence TARBES,Odos,65310,Tarbes,65000,44399,2.9
TransakAuto,Agence TARBES,Odos,65310,Horgues,65310,1287,3.7
TransakAuto,Agence TARBES,Odos,65310,Soues,65430,2988,3.9
TransakAuto,Agence TARBES,Odos,65310,Louey,65290,1124,4.7
TransakAuto,Agence TARBES,Odos,65310,Momères,65360,722,4.8
TransakAuto,Agence TARBES,Odos,65310,Séméac,65600,5236,4.9
TransakAuto,Agence TARBES,Odos,65310,Salles-Adour,65360,568,5.1
TransakAuto,Agence TARBES,Odos,65310,Saint-Martin,65360,436,5.3
TransakAuto,Agence TARBES,Odos,65310,Hibarette,65380,232,5.6
TransakAuto,Agence TARBES,Odos,65310,Ibos,65420,2813,5.6
TransakAuto,Agence TARBES,Odos,65310,Bordères-sur-l'Échez,65320,5399,5.7
TransakAuto,Agence TARBES,Odos,65310,Aureilhan,65800,8031,5.8
TransakAuto,Agence TARBES,Odos,65310,Azereix,65380,992,6.3
TransakAuto,Agence TARBES,Odos,65310,Barbazan-Debat,65690,3478,6.4
TransakAuto,Agence TARBES,Odos,65310,Sarrouilles,65600,551,6.7
TransakAuto,Agence TARBES,Odos,65310,Bernac-Debat,65360,743,6.8
TransakAuto,Agence TARBES,Odos,65310,Allier,65360,446,7.1
TransakAuto,Agence TARBES,Odos,65310,Bénac,65380,528,7.1
TransakAuto,Agence TARBES,Odos,65310,Lanne,65380,598,7.1
TransakAuto,Agence TARBES,Odos,65310,Bours,65460,882,7.6
TransakAuto,Agence TARBES,Odos,65310,Arcizac-Adour,65360,614,7.7
TransakAuto,Agence TARBES,Odos,65310,Boulin,65350,311,8.0
TransakAuto,Agence TARBES,Odos,65310,Ossun,65380,2358,8.1
TransakAuto,Agence TARBES,Odos,65310,Oursbelille,65490,1222,8.1
TransakAuto,Agence TARBES,Odos,65310,Layrisse,65380,249,8.5
TransakAuto,Agence TARBES,Odos,65310,Visker,65200,362,8.5
TransakAuto,Agence TARBES,Odos,65310,Bazet,65460,1858,8.6
TransakAuto,Agence TARBES,Odos,65310,Montignac,65690,135,8.6
TransakAuto,Agence TARBES,Odos,65310,Orleix,65800,1910,8.6
TransakAuto,Agence TARBES,Odos,65310,Barry,65380,136,8.8
TransakAuto,Agence TARBES,Odos,65310,Lizos,65350,109,9.0
TransakAuto,Agence TARBES,Odos,65310,Bernac-Dessus,65360,282,9.2
TransakAuto,Agence TARBES,Odos,65310,Pintac,65320,22,9.2
TransakAuto,Agence TARBES,Odos,65310,Barbazan-Dessus,65360,155,9.3
TransakAuto,Agence TARBES,Odos,65310,Calavanté,65190,329,9.3
TransakAuto,Agence TARBES,Odos,65310,Hiis,65200,268,9.3
TransakAuto,Agence TARBES,Odos,65310,Angos,65690,230,9.4
TransakAuto,Agence TARBES,Odos,65310,Souyeaux,65350,296,9.5
TransakAuto,Agence TARBES,Odos,65310,Laslades,65350,357,9.6
TransakAuto,Agence TARBES,Odos,65310,Lespouey,65190,210,9.6
TransakAuto,Agence TARBES,Odos,65310,Oléac-Debat,65350,189,9.6
TransakAuto,Agence TARBES,Odos,65310,Averan,65380,86,9.7
TransakAuto,Agence TARBES,Odos,65310,Lansac,65350,185,9.8
TransakAuto,Agence TARBES,Odos,65310,Vielle-Adour,65360,479,10.0
TransakAuto,Agence TARBES,Odos,65310,Adé,65100,856,10.1
TransakAuto,Agence TARBES,Odos,65310,Fréchou-Fréchet,65190,173,10.1
TransakAuto,Agence TARBES,Odos,65310,Gayan,65320,264,10.1
TransakAuto,Agence TARBES,Odos,65310,Mascaras,65190,361,10.1
TransakAuto,Agence TARBES,Odos,65310,Ger,64530,2137,10.2
TransakAuto,Agence TARBES,Odos,65310,Orincles,65380,364,10.2
TransakAuto,Agence TARBES,Odos,65310,Lagarde,65320,530,10.3
TransakAuto,Agence TARBES,Odos,65310,Chis,65800,297,10.5
TransakAuto,Agence TARBES,Odos,65310,Hourc,65350,109,10.5
TransakAuto,Agence TARBES,Odos,65310,Aurensan,65390,764,10.7
TransakAuto,Agence TARBES,Odos,65310,Oroix,65320,99,10.7
TransakAuto,Agence TARBES,Odos,65310,Sabalos,65350,148,10.8
TransakAuto,Agence TARBES,Odos,65310,Loucrup,65200,253,10.9
TransakAuto,Agence TARBES,Odos,65310,Oueilloux,65190,148,11.0
TransakAuto,Agence TARBES,Odos,65310,Hitte,65190,133,11.2
TransakAuto,Agence TARBES,Odos,65310,Andrest,65390,1340,11.3
TransakAuto,Agence TARBES,Odos,65310,Paréac,65100,73,11.3
TransakAuto,Agence TARBES,Odos,65310,Julos,65100,450,11.4
TransakAuto,Agence TARBES,Odos,65310,Pouyastruc,65350,664,11.4
TransakAuto,Agence TARBES,Odos,65310,Montgaillard,65200,816,11.5
TransakAuto,Agence TARBES,Odos,65310,Lhez,65190,76,11.7
TransakAuto,Agence TARBES,Odos,65310,Sarniguet,65390,260,11.9
TransakAuto,Agence TARBES,Odos,65310,Escoubès-Pouts,65100,91,12.2
TransakAuto,Agence TARBES,Odos,65310,Siarrouy,65500,453,12.3
TransakAuto,Agence TARBES,Odos,65310,Bartrès,65100,485,12.4
TransakAuto,Agence TARBES,Odos,65310,Dours,65350,225,12.4
TransakAuto,Agence TARBES,Odos,65310,Tarasteix,65320,267,12.4
TransakAuto,Agence TARBES,Odos,65310,Antist,65200,189,12.5
TransakAuto,Agence TARBES,Odos,65310,Collongues,65350,153,12.5
TransakAuto,Agence TARBES,Odos,65310,Bourréac,65100,117,12.8
TransakAuto,Agence TARBES,Odos,65310,Coussan,65350,104,12.8
TransakAuto,Agence TARBES,Odos,65310,Luc,65190,171,12.8
TransakAuto,Agence TARBES,Odos,65310,Sinzos,65190,141,12.9
TransakAuto,Agence TARBES,Odos,65310,Ponson-Dessus,64460,261,13.0
TransakAuto,Agence TARBES,Odos,65310,Gonez,65350,26,13.0
TransakAuto,Agence TARBES,Odos,65310,Louit,65350,194,13.1
TransakAuto,Agence TARBES,Odos,65310,Pontacq,64530,2925,13.2
TransakAuto,Agence TARBES,Odos,65310,Astugue,65200,263,13.3
TransakAuto,Agence TARBES,Odos,65310,Marsac,65500,235,13.3
TransakAuto,Agence TARBES,Odos,65310,Oléac-Dessus,65190,113,13.3
TransakAuto,Agence TARBES,Odos,65310,Talazac,65500,76,13.4
TransakAuto,Agence TARBES,Odos,65310,Lézignan,65100,355,13.5
TransakAuto,Agence TARBES,Odos,65310,Arcizac-ez-Angles,65100,248,13.6
TransakAuto,Agence TARBES,Odos,65310,Arrayou-Lahitte,65100,99,13.6
TransakAuto,Agence TARBES,Odos,65310,Lamarque-Pontacq,65380,862,13.7
TransakAuto,Agence TARBES,Odos,65310,Marquerie,65350,82,13.8
TransakAuto,Agence TARBES,Odos,65310,Ordizan,65200,513,13.8
TransakAuto,Agence TARBES,Odos,65310,Bordes,65190,752,13.9
TransakAuto,Agence TARBES,Odos,65310,Loubajac,65100,445,13.9
TransakAuto,Agence TARBES,Odos,65310,Orignac,65200,253,13.9
TransakAuto,Agence TARBES,Odos,65310,Soréac,65350,49,13.9
TransakAuto,Agence TARBES,Odos,65310,Tostat,65140,550,13.9
TransakAuto,Agence TARBES,Odos,65310,Aast,64460,202,14.0
TransakAuto,Agence TARBES,Odos,65310,Barlest,65100,334,14.0
TransakAuto,Agence TARBES,Odos,65310,Trébons,65200,760,14.0
TransakAuto,Agence TARBES,Odos,65310,Castelvieilh,65350,249,14.1
TransakAuto,Agence TARBES,Odos,65310,Gez-ez-Angles,65100,22,14.1
TransakAuto,Agence TARBES,Odos,65310,Villenave-près-Marsac,65500,110,14.2
TransakAuto,Agence TARBES,Odos,65310,Pujo,65500,671,14.3
TransakAuto,Agence TARBES,Odos,65310,Castéra-Lou,65350,220,14.7
TransakAuto,Agence TARBES,Odos,65310,Luquet,65320,426,14.7
TransakAuto,Agence TARBES,Odos,65310,Livron,64530,380,14.8
TransakAuto,Agence TARBES,Odos,65310,Moulédous,65190,209,14.8
TransakAuto,Agence TARBES,Odos,65310,Poumarous,65190,148,14.8
TransakAuto,Agence TARBES,Odos,65310,Ugnouas,65140,87,14.8
TransakAuto,Agence TARBES,Odos,65310,Ossun-ez-Angles,65100,57,14.9
TransakAuto,Agence TARBES,Odos,65310,Les Angles,65100,132,15.0
TransakAuto,Agence TARBES,Odos,65310,Gardères,65320,445,15.0
TransakAuto,Agence TARBES,Odos,65310,Barzun,64530,626,15.1
TransakAuto,Agence TARBES,Odos,65310,Ponson-Debat-Pouts,64460,94,15.1
TransakAuto,Agence TARBES,Odos,65310,Poueyferré,65100,827,15.1
TransakAuto,Agence TARBES,Odos,65310,Cabanac,65350,304,15.3
TransakAuto,Agence TARBES,Odos,65310,Goudon,65190,250,15.3
TransakAuto,Agence TARBES,Odos,65310,Bouilh-Péreuilh,65350,130,15.5
TransakAuto,Agence TARBES,Odos,65310,Neuilh,65200,93,15.5
TransakAuto,Agence TARBES,Odos,65310,Montaner,64460,408,15.7
TransakAuto,Agence TARBES,Odos,65310,Hauban,65200,94,15.7
TransakAuto,Agence TARBES,Odos,65310,Lourdes,65100,13266,15.9
TransakAuto,Agence TARBES,Odos,65310,Thuy,65350,18,16.0
TransakAuto,Agence TARBES,Odos,65310,Tournay,65190,1362,16.0
TransakAuto,Agence TARBES,Odos,65310,Arrodets-ez-Angles,65100,113,16.1
TransakAuto,Agence TARBES,Odos,65310,Lescurry,65140,161,16.2
TransakAuto,Agence TARBES,Odos,65310,Mérilheu,65200,232,16.2
TransakAuto,Agence TARBES,Odos,65310,Saint-Lézer,65500,435,16.2
TransakAuto,Agence TARBES,Odos,65310,Cieutat,65200,603,16.3
TransakAuto,Agence TARBES,Odos,65310,Escondeaux,65140,280,16.3
TransakAuto,Agence TARBES,Odos,65310,Marseillan,65350,269,16.3
TransakAuto,Agence TARBES,Odos,65310,Camalès,65500,371,16.4
TransakAuto,Agence TARBES,Odos,65310,Clarac,65190,160,16.4
TransakAuto,Agence TARBES,Odos,65310,Pouzac,65200,1099,16.4
TransakAuto,Agence TARBES,Odos,65310,Artigues,65100,13,16.5
TransakAuto,Agence TARBES,Odos,65310,Jarret,65100,299,16.5
TransakAuto,Agence TARBES,Odos,65310,Sère-Lanso,65100,37,16.5
TransakAuto,Agence TARBES,Odos,65310,Peyraube,65190,174,16.6
TransakAuto,Agence TARBES,Odos,65310,Labatmale,64530,257,16.8
TransakAuto,Agence TARBES,Odos,65310,Saubole,64420,156,16.8
TransakAuto,Agence TARBES,Odos,65310,Séron,65320,328,16.8
TransakAuto,Agence TARBES,Odos,65310,Bazillac,65140,373,16.9
TransakAuto,Agence TARBES,Odos,65310,Peyrun,65140,106,17.1
TransakAuto,Agence TARBES,Odos,65310,Espoey,64420,1223,17.2
TransakAuto,Agence TARBES,Odos,65310,Labassère,65200,227,17.2
TransakAuto,Agence TARBES,Odos,65310,Peyriguère,65350,20,17.2
TransakAuto,Agence TARBES,Odos,65310,Aubarède,65350,283,17.3
TransakAuto,Agence TARBES,Odos,65310,Jacque,65350,68,17.6
TransakAuto,Agence TARBES,Odos,65310,Aspin-en-Lavedan,65100,294,17.7
TransakAuto,Agence TARBES,Odos,65310,Chelle-Spou,65130,106,17.7
TransakAuto,Agence TARBES,Odos,65310,Ozon,65190,239,17.7
TransakAuto,Agence TARBES,Odos,65310,Chelle-Debat,65350,220,17.8
TransakAuto,Agence TARBES,Odos,65310,Cheust,65100,85,17.8
TransakAuto,Agence TARBES,Odos,65310,Lacassagne,65140,251,17.8
TransakAuto,Agence TARBES,Odos,65310,Peyrouse,65270,275,17.8
TransakAuto,Agence TARBES,Odos,65310,Saint-Créac,65100,99,18.0
TransakAuto,Agence TARBES,Odos,65310,Hours,64420,231,18.1
TransakAuto,Agence TARBES,Odos,65310,Saint-Vincent,64800,402,18.1
TransakAuto,Agence TARBES,Odos,65310,Argelès-Bagnères,65200,103,18.1
TransakAuto,Agence TARBES,Odos,65310,Escaunets,65500,117,18.1
TransakAuto,Agence TARBES,Odos,65310,Mansan,65140,39,18.1
TransakAuto,Agence TARBES,Odos,65310,Lugagnan,65100,167,18.3
TransakAuto,Agence TARBES,Odos,65310,Artiguemy,65130,87,18.4
TransakAuto,Agence TARBES,Odos,65310,Eslourenties-Daban,64420,380,18.5
TransakAuto,Agence TARBES,Odos,65310,Sanous,65500,98,18.6
TransakAuto,Agence TARBES,Odos,65310,Pontiacq-Viellepinte,64460,170,18.8
TransakAuto,Agence TARBES,Odos,65310,Lanespède,65190,144,18.8
TransakAuto,Agence TARBES,Odos,65310,Casteide-Doat,64460,159,18.9
TransakAuto,Agence TARBES,Odos,65310,Juncalas,65100,174,18.9
TransakAuto,Agence TARBES,Odos,65310,Uzer,65200,103,18.9
TransakAuto,Agence TARBES,Odos,65310,Bédeille,64460,202,19.0
TransakAuto,Agence TARBES,Odos,65310,Lourenties,64420,427,19.0
TransakAuto,Agence TARBES,Odos,65310,Omex,65100,217,19.0
TransakAuto,Agence TARBES,Odos,65310,Castillon,65130,73,19.1
TransakAuto,Agence TARBES,Odos,65310,Mun,65350,74,19.1
TransakAuto,Agence TARBES,Odos,65310,Viger,65100,141,19.3
TransakAuto,Agence TARBES,Odos,65310,Laméac,65140,156,19.4
TransakAuto,Agence TARBES,Odos,65310,Ousté,65100,35,19.4
TransakAuto,Agence TARBES,Odos,65310,Ricaud,65190,72,19.4
TransakAuto,Agence TARBES,Odos,65310,Sénac,65140,294,19.4
TransakAuto,Agence TARBES,Odos,65310,Ger,65100,160,19.5
TransakAuto,Agence TARBES,Odos,65310,Germs-sur-l'Oussouet,65200,99,19.5
TransakAuto,Agence TARBES,Odos,65310,Gourgue,65130,58,19.6
TransakAuto,Agence TARBES,Odos,65310,Orieux,65190,110,19.6
TransakAuto,Agence TARBES,Odos,65310,Ossen,65100,240,19.6
TransakAuto,Agence TARBES,Odos,65310,Sère-Rustaing,65220,127,19.6
TransakAuto,Agence TARBES,Odos,65310,Lombia,64160,206,19.7
TransakAuto,Agence TARBES,Odos,65310,Bernadets-Dessus,65190,146,19.7
TransakAuto,Agence TARBES,Odos,65310,Ourdis-Cotdoussan,65100,41,19.7
TransakAuto,Agence TARBES,Odos,65310,Trouley-Labarthe,65140,100,19.8
TransakAuto,Agence TARBES,Odos,65310,Vic-en-Bigorre,65500,4845,19.8
TransakAuto,Agence TARBES,Odos,65310,Lamayou,64460,214,19.9
TransakAuto,Agence TARBES,Odos,65310,Castéra-Lanusse,65190,45,19.9
TransakAuto,Agence TARBES,Odos,65310,Osmets,65350,90,19.9
TransakAuto,Agence THIAIS,Orly,94310,Orly,94310,24658,1.0
TransakAuto,Agence THIAIS,Orly,94310,Villeneuve-le-Roi,94290,21000,1.7
TransakAuto,Agence THIAIS,Orly,94310,Thiais,94320,32918,2.0
TransakAuto,Agence THIAIS,Orly,94310,Rungis,94150,5611,3.1
TransakAuto,Agence THIAIS,Orly,94310,Paray-Vieille-Poste,91550,8202,3.2
TransakAuto,Agence THIAIS,Orly,94310,Ablon-sur-Seine,94480,5988,3.2
TransakAuto,Agence THIAIS,Orly,94310,Choisy-le-Roi,94600,45946,3.2
TransakAuto,Agence THIAIS,Orly,94310,Athis-Mons,91200,36613,3.8
TransakAuto,Agence THIAIS,Orly,94310,Chevilly-Larue,94550,19826,4.0
TransakAuto,Agence THIAIS,Orly,94310,Villeneuve-Saint-Georges,94190,36221,4.3
TransakAuto,Agence THIAIS,Orly,94310,Wissous,91320,7151,4.8
TransakAuto,Agence THIAIS,Orly,94310,Fresnes,94260,29528,5.0
TransakAuto,Agence THIAIS,Orly,94310,Valenton,94460,14406,5.2
TransakAuto,Agence THIAIS,Orly,94310,Vitry-sur-Seine,94400,93963,5.2
TransakAuto,Agence THIAIS,Orly,94310,Vigneux-sur-Seine,91270,31466,5.3
TransakAuto,Agence THIAIS,Orly,94310,L'Haÿ-les-Roses,94240,31188,5.3
TransakAuto,Agence THIAIS,Orly,94310,Crosne,91560,9610,5.8
TransakAuto,Agence THIAIS,Orly,94310,Juvisy-sur-Orge,91260,19292,5.8
TransakAuto,Agence THIAIS,Orly,94310,Morangis,91420,14129,6.0
TransakAuto,Agence THIAIS,Orly,94310,Villejuif,94800,60183,6.0
TransakAuto,Agence THIAIS,Orly,94310,Alfortville,94140,45531,6.4
TransakAuto,Agence THIAIS,Orly,94310,Créteil,94000,93397,6.5
TransakAuto,Agence THIAIS,Orly,94310,Bourg-la-Reine,92340,21019,6.8
TransakAuto,Agence THIAIS,Orly,94310,Antony,92160,64263,6.9
TransakAuto,Agence THIAIS,Orly,94310,Cachan,94230,31103,6.9
TransakAuto,Agence THIAIS,Orly,94310,Savigny-sur-Orge,91600,37601,7.1
TransakAuto,Agence THIAIS,Orly,94310,Chilly-Mazarin,91380,20443,7.2
TransakAuto,Agence THIAIS,Orly,94310,Limeil-Brévannes,94450,27406,7.5
TransakAuto,Agence THIAIS,Orly,94310,Maisons-Alfort,94700,56799,7.5
TransakAuto,Agence THIAIS,Orly,94310,Montgeron,91230,24022,7.6
TransakAuto,Agence THIAIS,Orly,94310,Draveil,91210,30098,7.7
TransakAuto,Agence THIAIS,Orly,94310,Ivry-sur-Seine,94200,65064,7.7
TransakAuto,Agence THIAIS,Orly,94310,Le Kremlin-Bicêtre,94270,24110,7.7
TransakAuto,Agence THIAIS,Orly,94310,Sceaux,92330,20884,7.8
TransakAuto,Agence THIAIS,Orly,94310,Arcueil,94110,22200,8.1
TransakAuto,Agence THIAIS,Orly,94310,Yerres,91330,27906,8.2
TransakAuto,Agence THIAIS,Orly,94310,Bonneuil-sur-Marne,94380,18270,8.2
TransakAuto,Agence THIAIS,Orly,94310,Longjumeau,91160,21996,8.4
TransakAuto,Agence THIAIS,Orly,94310,Gentilly,94250,19963,8.4
TransakAuto,Agence THIAIS,Orly,94310,Bagneux,92220,44572,8.5
TransakAuto,Agence THIAIS,Orly,94310,Viry-Châtillon,91170,30838,8.6
TransakAuto,Agence THIAIS,Orly,94310,Charenton-le-Pont,94220,28830,9.0
TransakAuto,Agence THIAIS,Orly,94310,Champlan,91160,2615,9.1
TransakAuto,Agence THIAIS,Orly,94310,Massy,91300,51729,9.1
TransakAuto,Agence THIAIS,Orly,94310,Fontenay-aux-Roses,92260,24070,9.1
TransakAuto,Agence THIAIS,Orly,94310,Saint-Maurice,94410,14506,9.2
TransakAuto,Agence THIAIS,Orly,94310,Grigny,91350,26842,9.4
TransakAuto,Agence THIAIS,Orly,94310,Épinay-sur-Orge,91360,10722,9.5
TransakAuto,Agence THIAIS,Orly,94310,Montrouge,92120,46324,9.8
TransakAuto,Agence THIAIS,Orly,94310,Saint-Maur-des-Fossés,94100,76572,9.8
TransakAuto,Agence THIAIS,Orly,94310,Boissy-Saint-Léger,94470,17325,9.9
TransakAuto,Agence THIAIS,Orly,94310,Brunoy,91800,25643,10.0
TransakAuto,Agence THIAIS,Orly,94310,Morsang-sur-Orge,91390,21667,10.0
TransakAuto,Agence THIAIS,Orly,94310,Verrières-le-Buisson,91370,15057,10.0
TransakAuto,Agence THIAIS,Orly,94310,Châtenay-Malabry,92290,35825,10.0
TransakAuto,Agence THIAIS,Orly,94310,Châtillon,92320,36705,10.0
TransakAuto,Agence THIAIS,Orly,94310,Villemoisson-sur-Orge,91360,7332,10.2
TransakAuto,Agence THIAIS,Orly,94310,Joinville-le-Pont,94340,20525,10.3
TransakAuto,Agence THIAIS,Orly,94310,Le Plessis-Robinson,92350,28848,10.5
TransakAuto,Agence THIAIS,Orly,94310,Villecresnes,94440,11647,10.7
TransakAuto,Agence THIAIS,Orly,94310,Ballainvilliers,91160,4904,10.8
TransakAuto,Agence THIAIS,Orly,94310,Soisy-sur-Seine,91450,7418,10.8
TransakAuto,Agence THIAIS,Orly,94310,Malakoff,92240,30557,10.8
TransakAuto,Agence THIAIS,Orly,94310,Ris-Orangis,91130,31189,10.9
TransakAuto,Agence THIAIS,Orly,94310,Épinay-sous-Sénart,91860,11611,11.0
TransakAuto,Agence THIAIS,Orly,94310,Saulx-les-Chartreux,91160,6733,11.1
TransakAuto,Agence THIAIS,Orly,94310,Saint-Mandé,94160,21071,11.2
TransakAuto,Agence THIAIS,Orly,94310,Sucy-en-Brie,94370,27764,11.2
TransakAuto,Agence THIAIS,Orly,94310,Villiers-sur-Orge,91700,4545,11.4
TransakAuto,Agence THIAIS,Orly,94310,Vanves,92170,28622,11.6
TransakAuto,Agence THIAIS,Orly,94310,Clamart,92140,58576,11.7
TransakAuto,Agence THIAIS,Orly,94310,Ormesson-sur-Marne,94490,10977,11.8
TransakAuto,Agence THIAIS,Orly,94310,Sainte-Geneviève-des-Bois,91700,35438,12.0
